Mixture,Temperature,Pressure,Count
CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F | CO,318.21,101.0,42
CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F | CO,318.23,101.0,42
CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F | CO,318.34,101.0,42
CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F | CO,318.35,101.0,42
CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F | CO,318.24,101.0,42
CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F | CO,318.25,101.0,42
CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F | CO,318.36,101.0,42
CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F | CO,318.37,101.0,42
CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F | CO,318.26,101.0,42
CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F | CO,318.27,101.0,42
CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F | CO,318.38,101.0,42
CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F | CO,298.15,101.0,42
CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F | CO,318.29,101.0,42
CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F | CO,318.28,101.0,42
CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F | CO,318.41,101.0,42
CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F | CO,318.39,101.0,42
CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F | CO,318.3,101.0,42
CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F | CO,318.31,101.0,42
C=CCCCC | CCCCCCC,298.15,101.325,19
C=CCCCC | CCCCCCCC,298.15,101.325,19
C=CCCCC | CCCCCCCCCC,298.15,101.325,19
C=CCCCC | CCCCCCCCCCCC,298.15,101.325,19
C=CCCCC | CCCCCCCCCCCCCC,298.15,101.325,19
COC(=O)OC | CCCCCC,318.15,101.3,17
COC(=O)OC,318.15,101.3,5
COC(=O)OC | CCCCCCC,318.15,101.3,19
COC(=O)OC | CCCCCCCC,318.15,101.3,17
CCCCCCCCC,318.15,101.3,1
COC(=O)OC | CCCCCCCCC,318.15,101.3,17
COC(=O)OC | CCCCCCCCCC,318.15,101.3,19
CNc1ccccc1 | CCCCCCC,298.15,101.0,9
CNc1ccccc1 | CCCCCCCC,298.15,101.0,9
CNc1ccccc1 | CCCCCCCCCC,298.15,101.0,9
CNc1ccccc1 | C1CCCCC1,298.15,101.0,9
CNc1ccccc1 | Cc1ccccc1,298.15,101.0,9
O | CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,313.14,101.0,34
O | CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,303.15,101.3,34
O | CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,333.11,101.0,34
O | CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,348.12,101.0,34
O | CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,323.12,101.0,34
O | CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],303.15,101.3,9
O | CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,313.13,101.0,33
O | CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,303.15,101.3,33
O | CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,348.12,101.0,33
O | CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,333.13,101.0,33
O | CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,323.12,101.0,33
O | CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,303.15,101.3,8
O | CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,303.15,101.3,8
C1CCOC1 | CCC(C)(C)C,298.15,101.0,20
C1CCOC1 | CC(C)C(C)C,298.15,101.0,20
CCOC(=O)CC(=O)OCC | CO,298.2,101.3,76
CCOC(=O)CC(=O)OCC | CO,328.2,101.3,76
CCOC(=O)CC(=O)OCC | CO,288.2,101.3,76
CCOC(=O)CC(=O)OCC | CO,313.2,101.3,76
CCOC(=O)CC(=O)OCC | CCO,298.2,101.3,76
CCOC(=O)CC(=O)OCC | CCO,328.2,101.3,76
CCOC(=O)CC(=O)OCC | CCO,288.2,101.3,76
CCOC(=O)CC(=O)OCC | CCO,313.2,101.3,76
CCOC(=O)CC(=O)OCC | CCCO,298.2,101.3,74
CCOC(=O)CC(=O)OCC | CCCO,328.2,101.3,74
CCOC(=O)CC(=O)OCC | CCCO,288.2,101.3,74
CCOC(=O)CC(=O)OCC | CCCO,313.2,101.3,74
CCOC(=O)CC(=O)OCC | CC(C)O,298.2,101.3,76
CCOC(=O)CC(=O)OCC | CC(C)O,328.2,101.3,76
CCOC(=O)CC(=O)OCC | CC(C)O,288.2,101.3,76
CCOC(=O)CC(=O)OCC | CC(C)O,313.2,101.3,76
C1COCCO1 | O=C1CCCC1,298.15,101.3,17
C1COCCO1 | O=C1CCCCC1,308.15,100.0,34
C1COCCO1 | O=C1CCCCC1,298.15,101.3,34
C1COCCO1 | CCCC(C)=O,298.15,101.3,17
C1COCCO1 | CCCCCC(C)=O,298.15,101.3,17
CC(C)(C)O | CCOC=O,318.15,101.3,35
CC(C)(C)O | CCOC=O,299.15,101.3,35
CC(C)(C)O | CCOC(C)=O,318.15,101.3,34
CC(C)(C)O | CCOC(C)=O,299.15,101.3,34
CC(C)(C)O | CCOC(=O)CC,318.15,101.3,30
CC(C)(C)O | CCOC(=O)CC,299.15,101.3,30
CC(C)(C)O | CCCC(=O)OCC,318.15,101.3,33
CC(C)(C)O | CCCC(=O)OCC,299.15,101.3,33
O | CCCOC(C)=O,308.15,101.3,51
O | CCCOC(C)=O,298.15,101.3,51
O | CCCOC(C)=O,288.15,101.3,51
O | CCCOC(C)=O,318.15,101.3,51
O | CCCC(=O)OC,308.15,101.3,44
O | CCCC(=O)OC,298.15,101.3,44
O | CCCC(=O)OC,288.15,101.3,44
O | CCCC(=O)OC,318.15,101.3,44
O | CC(=O)C(C)=O,293.15,101.3,66
O | CC(=O)C(C)=O,288.18,101.3,66
O | CC(=O)C(C)=O,308.15,101.3,66
O | CC(=O)C(C)=O,303.15,101.3,66
O | CC(=O)C(C)=O,298.15,101.3,66
O | CC(=O)C(C)=O,318.15,101.3,66
O | CC(=O)C(C)=O,313.15,101.3,66
O | CC/C=C\CCO,308.15,101.3,32
O | CC/C=C\CCO,298.15,101.3,32
O | CC/C=C\CCO,288.15,101.3,32
O | CC/C=C\CCO,318.15,101.3,32
CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CCO,308.15,100.0,32
CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CCO,323.15,100.0,32
CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CCO,313.15,100.0,32
CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CCCO,308.15,100.0,32
CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CCCO,323.15,100.0,32
CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CCCO,313.15,100.0,32
CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CN(C)C=O,308.15,100.0,28
CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CN(C)C=O,323.15,100.0,28
CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CN(C)C=O,313.15,100.0,28
CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CS(C)=O,308.15,100.0,17
CN(C)CCO | CO,298.2,100.0,49
CN(C)CCO | CO,328.2,100.0,49
CN(C)CCO | CO,313.2,100.0,49
CN(C)CCO | CCO,298.2,100.0,49
CN(C)CCO | CCO,328.2,100.0,49
CN(C)CCO | CCO,313.2,100.0,49
CN(C)CCO | CCCO,298.2,100.0,33
CN(C)CCO | CCCO,328.2,100.0,33
CN(C)CCO | CCCO,313.2,100.0,33
CN(C)CCO | CC(C)O,298.2,100.0,36
CN(C)CCO | CC(C)O,328.2,100.0,36
CN(C)CCO | CC(C)O,313.2,100.0,36
CC(=O)c1ccccc1 | CO,298.15,100.0,36
CC(=O)c1ccccc1 | CO,328.15,100.0,36
CC(=O)c1ccccc1 | CO,313.15,100.0,36
CC(=O)c1ccccc1 | CCO,338.15,100.0,48
CC(=O)c1ccccc1 | CCO,298.15,100.0,48
CC(=O)c1ccccc1 | CCO,328.15,100.0,48
CC(=O)c1ccccc1 | CCO,313.15,100.0,48
CC(=O)c1ccccc1 | CCCO,338.15,100.0,60
CC(=O)c1ccccc1 | CCCO,298.15,100.0,60
CC(=O)c1ccccc1 | CCCO,348.15,100.0,60
CC(=O)c1ccccc1 | CCCO,328.15,100.0,60
CC(=O)c1ccccc1 | CCCO,313.15,100.0,60
CC(=O)c1ccccc1 | CC(C)O,338.15,100.0,60
CC(=O)c1ccccc1 | CC(C)O,298.15,100.0,60
CC(=O)c1ccccc1 | CC(C)O,348.15,100.0,60
CC(=O)c1ccccc1 | CC(C)O,328.15,100.0,60
CC(=O)c1ccccc1 | CC(C)O,313.15,100.0,60
OCCO | CCO,308.15,101.325,17
OCCOCCO | CCO,308.15,101.325,17
OCCOCCOCCO | CCO,308.15,101.325,17
OCCOCCOCCOCCO | CCO,308.15,101.325,17
CCOC(=O)OCC | CCO,303.15,101.0,15
CCOC(=O)OCC | CCCO,303.15,101.0,16
CCOC(=O)OCC | CCCCCO,303.15,101.0,16
CCOC(=O)OCC | CCCCCCCCO,303.15,101.0,15
CCOC(=O)C(=O)OCC | CO,298.2,101.3,75
CCOC(=O)C(=O)OCC | CO,328.2,101.3,75
CCOC(=O)C(=O)OCC | CO,288.2,101.3,75
CCOC(=O)C(=O)OCC | CO,313.2,101.3,75
CCOC(=O)C(=O)OCC | CCO,298.2,101.3,76
CCOC(=O)C(=O)OCC | CCO,328.2,101.3,76
CCOC(=O)C(=O)OCC | CCO,288.2,101.3,76
CCOC(=O)C(=O)OCC | CCO,313.2,101.3,76
CCOC(=O)C(=O)OCC | CCCO,298.2,101.3,76
CCOC(=O)C(=O)OCC | CCCO,328.2,101.3,76
CCOC(=O)C(=O)OCC | CCCO,288.2,101.3,76
CCOC(=O)C(=O)OCC | CCCO,313.2,101.3,76
CCOC(=O)C(=O)OCC | CC(C)O,298.2,101.3,76
CCOC(=O)C(=O)OCC | CC(C)O,328.2,101.3,76
CCOC(=O)C(=O)OCC | CC(C)O,288.2,101.3,76
CCOC(=O)C(=O)OCC | CC(C)O,313.2,101.3,76
COC(=O)CC(C)=O | CO,298.2,101.3,52
COC(=O)CC(C)=O | CO,328.2,101.3,52
COC(=O)CC(C)=O | CO,288.2,101.3,52
COC(=O)CC(C)=O | CO,313.2,101.3,52
COC(=O)CC(C)=O | CCO,298.2,101.3,52
COC(=O)CC(C)=O | CCO,328.2,101.3,52
COC(=O)CC(C)=O | CCO,288.2,101.3,52
COC(=O)CC(C)=O | CCO,313.2,101.3,52
COC(=O)CC(C)=O | CCCO,298.2,101.3,52
COC(=O)CC(C)=O | CCCO,328.2,101.3,52
COC(=O)CC(C)=O | CCCO,288.2,101.3,52
COC(=O)CC(C)=O | CCCO,313.2,101.3,52
COC(=O)CC(C)=O | CC(C)O,298.2,101.3,52
COC(=O)CC(C)=O | CC(C)O,328.2,101.3,52
COC(=O)CC(C)=O | CC(C)O,288.2,101.3,52
COC(=O)CC(C)=O | CC(C)O,313.2,101.3,52
COC=O | CCCCCCCCCC,291.15,101.3,18
CCCCCCCCCC | CCOC=O,318.15,101.32,31
CCCCCCCCCC | CCOC=O,291.15,101.32,31
CCCCCCCCCC | CCCOC=O,318.15,101.32,33
CCCCCCCCCC | CCCOC=O,291.15,101.32,33
CCCCCCCCCC | CCCCOC=O,318.15,101.32,29
CCCCCCCCCC | CCCCOC=O,291.15,101.32,29
CC(C)(C)O | CCCCOC=O,318.15,101.3,34
CC(C)(C)O | CCCCOC=O,299.15,101.3,34
CC(C)(C)O | CCCCOC(C)=O,318.15,101.3,33
CC(C)(C)O | CCCCOC(C)=O,299.15,101.3,33
CC(C)(C)O | CCCCOC(=O)CC,318.15,101.3,31
CC(C)(C)O | CCCCOC(=O)CC,299.15,101.3,31
CC(C)(C)O | CCCCOC(=O)CCC,318.15,101.3,34
CC(C)(C)O | CCCCOC(=O)CCC,299.15,101.3,34
CC(C)(C)O | COC=O,299.15,101.32,16
CC(C)(C)O | COC(C)=O,299.15,101.32,34
CC(C)(C)O | COC(C)=O,318.15,101.32,34
CC(C)(C)O | CCC(=O)OC,299.15,101.32,33
CC(C)(C)O | CCC(=O)OC,318.15,101.32,33
CCCC(=O)OC | CC(C)(C)O,299.15,101.32,35
CCCC(=O)OC | CC(C)(C)O,318.15,101.32,35
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,303.15,101.0,11
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[B-](F)(F)F,303.15,101.0,9
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],303.15,101.0,9
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,303.15,101.0,10
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F | CCCCCCC,363.15,101.0,12
CCOC(C)(C)C | CC#N,298.41,101.0,9
CCOC(C)(C)C | CC#N,298.42,101.0,9
CCOC(C)(C)C | CCC#N,298.44,101.0,9
CCOC(C)(C)C | CCC#N,298.43,101.0,9
CCOC(C)(C)CC | CC#N,298.41,101.0,9
CCOC(C)(C)CC | CC#N,298.4,101.0,9
CCOC(C)(C)CC | CCC#N,298.41,101.0,9
CCOC(C)(C)CC | CCC#N,298.4,101.0,9
CCOC(C)(C)CC | CCC#N,298.39,101.0,9
C1COCO1 | O=C1CCCC1,298.15,101.3,9
C1COCO1 | O=C1CCCCC1,298.15,101.3,17
C1COCO1 | CCCC(C)=O,298.15,101.3,17
C1COCO1 | CCCCCC(C)=O,298.15,101.3,17
CCCCC | COC=O,291.15,101.0,17
CCCCC | CCOC=O,291.15,101.0,35
CCCCC | CCOC=O,298.15,101.0,35
CCCCC | CCCOC=O,291.15,101.0,37
CCCCC | CCCOC=O,298.15,101.0,37
CCCCC | CCCCOC=O,291.15,101.0,34
CCCCC | CCCCOC=O,298.15,101.0,34
CCn1cc[n+](C)c1.N#C[S-] | O,308.15,100.0,54
CCn1cc[n+](C)c1.N#C[S-] | O,298.15,100.0,54
CCn1cc[n+](C)c1.N#C[S-] | O,333.14,101.3,54
CCn1cc[n+](C)c1.N#C[S-] | O,313.14,101.3,54
CCn1cc[n+](C)c1.N#C[S-] | O,348.13,101.3,54
CCn1cc[n+](C)c1.N#C[S-] | O,318.15,100.0,54
CCn1cc[n+](C)c1.N#C[S-] | O,288.15,100.0,54
CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1 | O,313.15,100.0,24
CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1 | O,313.13,101.3,24
CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1 | O,348.12,101.3,24
CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1 | O,333.13,101.3,24
CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC | O,333.11,101.3,18
CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC | O,348.11,101.3,18
CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC | O,313.11,101.3,18
CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F | O,333.12,101.3,18
CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F | O,348.13,101.3,18
CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F | O,313.12,101.3,18
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCO,303.15,101.0,12
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | C[N+](=O)[O-],303.15,101.0,10
CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-] | CCO,303.15,101.0,11
CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-] | C[N+](=O)[O-],303.15,101.0,9
CCn1cc[n+](C)c1.COP(=O)([O-])OC | O,298.15,101.3,10
CCn1cc[n+](C)c1.COP(=O)([O-])OC | O,298.15,101.0,10
CCn1cc[n+](C)c1.COP(=O)([O-])OC | CO,298.15,101.3,8
CCn1cc[n+](C)c1.COP(=O)([O-])OC | CO,298.15,101.0,8
CCn1cc[n+](C)c1.COP(=O)([O-])OC | CCO,298.15,101.3,9
CCn1cc[n+](C)c1.COP(=O)([O-])OC | CCO,298.15,101.0,9
CCn1cc[n+](C)c1.COP(=O)([O-])OC | O | CO,298.15,101.0,16
CCn1cc[n+](C)c1.COP(=O)([O-])OC | O | CCO,298.15,101.0,16
CCCCOCCCC | CC(C)C(C)C,298.15,101.0,20
CCCCOCCCC | CCC(C)(C)C,298.15,101.0,20
CCCOCCC | CCC(C)(C)C,298.15,101.0,19
CCCOCCC | CC(C)C(C)C,298.15,101.0,20
CCO | CC1(C)C(=O)[C@@]2(C)CC[C@@H]1C2,298.15,101.0,45
C1CCCCC1 | CC1(C)C(=O)[C@@]2(C)CC[C@@H]1C2,298.15,101.0,68
c1ccccc1 | CC1(C)C(=O)[C@@]2(C)CC[C@@H]1C2,298.15,101.0,70
ClC(Cl)(Cl)Cl | CC1(C)C(=O)[C@@]2(C)CC[C@@H]1C2,298.15,101.0,30
CO | CC1CCCCC1,313.15,101.325,24
CO | CC1CCCCC1,298.15,101.325,24
CC1CCCCC1 | CN(C)C=O,313.15,101.325,17
CC1CCCCC1 | CN(C)C=O,298.15,101.325,17
CCOC(=O)CC(C)=O | CO,298.15,100.0,39
CCOC(=O)CC(C)=O | CO,328.15,100.0,39
CCOC(=O)CC(C)=O | CO,313.15,100.0,39
CCOC(=O)CC(C)=O | CCO,298.15,100.0,39
CCOC(=O)CC(C)=O | CCO,328.15,100.0,39
CCOC(=O)CC(C)=O | CCO,313.15,100.0,39
CCOC(=O)CC(C)=O | CCCO,298.15,100.0,39
CCOC(=O)CC(C)=O | CCCO,328.15,100.0,39
CCOC(=O)CC(C)=O | CCCO,313.15,100.0,39
CCOC(=O)CC(C)=O | CC(C)O,298.15,100.0,39
CCOC(=O)CC(C)=O | CC(C)O,328.15,100.0,39
CCOC(=O)CC(C)=O | CC(C)O,313.15,100.0,39
OC1=NCCC1 | CCO,308.15,101.0,14
OC1=NCCC1 | CCCO,308.15,101.0,14
OC1=NCCC1 | CC(C)O,308.15,101.0,14
OC1=NCCC1 | CCCCO,308.15,101.0,14
COC(=O)OC | CO,313.15,100.0,18
COC(=O)OC | CCO,313.15,100.0,19
COC(=O)OC | CC(C)O,313.15,100.0,18
C1CCOCC1 | O=C1CCCCC1,308.15,100.0,35
C1CCOCC1 | O=C1CCCCC1,298.15,101.0,35
C1COCCO1 | O=C1CCCCCC1,308.15,100.0,18
CC(C)=O | CCN(CC)CC,298.15,100.0,9
CCC(C)=O | CCN(CC)CC,298.15,100.0,9
CCCC(C)=O | CCN(CC)CC,298.15,100.0,9
CCCCCC(C)=O | CCN(CC)CC,298.15,100.0,9
CC(C)(C)O | CCCOC=O,299.15,101.0,34
CC(C)(C)O | CCCOC=O,318.15,101.0,34
CC(C)(C)O | CCCOC(C)=O,299.15,101.325,36
CC(C)(C)O | CCCOC(C)=O,318.15,101.325,36
CC(C)(C)O | CCCOC(=O)CC,299.15,101.325,35
CC(C)(C)O | CCCOC(=O)CC,318.15,101.325,35
CC(C)(C)O | CCCOC(=O)CCC,299.15,101.325,36
CC(C)(C)O | CCCOC(=O)CCC,318.15,101.325,36
CCCCOP(=O)(OCCCC)OCCCC | CO,298.15,101.0,15
CCCCOP(=O)(OCCCC)OCCCC | CCO,298.15,101.0,22
CCCCOP(=O)(OCCCC)OCCCC | CCCO,298.15,101.0,16
CCCCOP(=O)(OCCCC)OCCCC | CCCCO,298.15,101.0,21
COP(=O)(OC)OC | CO,298.15,101.0,18
COP(=O)(OC)OC | CCO,298.15,101.0,18
COP(=O)(OC)OC | CCCO,298.15,101.0,18
COP(=O)(OC)OC | CCCCO,298.15,101.0,15
OCCO | OCc1ccccc1,308.15,101.32,17
OCCOCCO | OCc1ccccc1,308.15,101.32,17
OCCOCCOCCO | OCc1ccccc1,308.15,101.32,17
OCCOCCOCCOCCO | OCc1ccccc1,308.15,101.32,17
CCCOCCC | CCCCOCCCC,298.15,101.0,20
CCCOCCC | C=CCCCC,298.15,101.0,20
CCCOCCC | C1CCOC1,298.15,101.0,20
CCCCOCCCC | C1CCOC1,298.15,101.0,21
OC1=NCCC1 | c1ccncc1,298.15,101.0,18
CN1CCCC1=O | c1ccncc1,298.15,101.0,18
CCn1cc[n+](C)c1.F[B-](F)(F)F | O,298.15,101.0,18
OC1=NCCC1 | O,298.15,101.0,18
CCn1cc[n+](C)c1.F[B-](F)(F)F | OC1=NCCC1 | c1ccncc1,298.15,101.0,32
CCn1cc[n+](C)c1.F[B-](F)(F)F | OC1=NCCC1 | O,298.15,101.0,32
CCn1cc[n+](C)c1.F[B-](F)(F)F | CN1CCCC1=O | c1ccncc1,298.15,101.0,32
CCn1cc[n+](C)c1.F[B-](F)(F)F | CN1CCCC1=O | O,298.15,101.0,32
CO | BrCBr,303.15,101.0,10
c1ccccc1 | BrCBr,303.15,101.0,9
BrCBr | CS(C)=O,303.15,101.0,11
BrCBr | OC1=NCCC1,303.15,101.0,11
CCOC(=O)C(C)C | CO,303.15,100.0,22
CCOC(=O)C(C)C | CO,323.15,100.0,22
CCOC(=O)C(C)C | CCO,303.15,100.0,22
CCOC(=O)C(C)C | CCO,323.15,100.0,22
CCOC(=O)C(C)C | CCCO,303.15,100.0,22
CCOC(=O)C(C)C | CCCO,323.15,100.0,22
CCOC(=O)C(C)C | CCCCO,303.15,100.0,22
CCOC(=O)C(C)C | CCCCO,323.15,100.0,22
CCn1cc[n+](C)c1.F[B-](F)(F)F | c1ccncc1,298.15,101.0,18
CCn1cc[n+](C)c1.F[B-](F)(F)F | Cc1ccccn1,298.15,101.0,18
CCn1cc[n+](C)c1.F[B-](F)(F)F | Cc1cccnc1,298.15,101.0,18
CCn1cc[n+](C)c1.F[B-](F)(F)F | Cc1ccncc1,298.15,101.0,18
C1CCOCC1 | c1ccncc1,308.15,101.0,18
C1CCOCC1 | Cc1ccccn1,308.15,101.0,18
C1CCOCC1 | Cc1cccnc1,308.15,101.0,18
C1CCOCC1 | Cc1ccncc1,308.15,101.0,18
OCC(F)(F)F | O,298.15,101.0,33
OCC(F)(F)F | CO,298.15,101.0,25
OCC(F)(F)F | CCO,298.15,101.0,29
OCC(F)(F)F | CCCO,298.15,101.0,25
CC(=O)CC(C)=O | CO,298.15,100.0,57
CC(=O)CC(C)=O | CO,328.15,100.0,57
CC(=O)CC(C)=O | CO,313.15,100.0,57
CC(=O)CC(C)=O | CCO,298.15,100.0,60
CC(=O)CC(C)=O | CCO,328.15,100.0,60
CC(=O)CC(C)=O | CCO,313.15,100.0,60
CC(=O)CC(C)=O | CCCO,298.15,100.0,42
CC(=O)CC(C)=O | CCCO,328.15,100.0,42
CC(=O)CC(C)=O | CCCO,313.15,100.0,42
CC(=O)CC(C)=O | CC(C)O,298.15,100.0,42
CC(=O)CC(C)=O | CC(C)O,328.15,100.0,42
CC(=O)CC(C)=O | CC(C)O,313.15,100.0,42
COC=O | CCCCCC,291.15,101.32,17
CCOC=O | CCCCCC,318.15,101.32,28
CCOC=O | CCCCCC,291.15,101.32,28
CCCOC=O | CCCCCC,318.15,101.32,27
CCCOC=O | CCCCCC,291.15,101.32,27
CCCCOC=O | CCCCCC,318.15,101.32,29
CCCCOC=O | CCCCCC,291.15,101.32,29
Cc1ccccc1N | c1ccncc1,308.15,101.0,18
Cc1ccccc1N | Cc1ccccn1,308.15,101.0,18
Cc1ccccc1N | Cc1cccnc1,308.15,101.0,17
Cc1ccccc1N | Cc1ccncc1,308.15,101.0,18
CCCO | CCCCOCCCC,313.15,101.0,38
CCCO | CCCCOCCCC,298.15,101.0,38
CCCO | C=CCCCC,313.15,101.0,38
CCCO | C=CCCCC,298.15,101.0,38
CCCO | CC(C)CC(C)(C)C,313.15,101.0,51
CCCO | CC(C)CC(C)(C)C,298.15,101.0,51
C1CCOCC1 | O=C1CCCC1,298.15,101.0,17
C1CCOCC1 | CCCC(C)=O,298.15,101.0,17
C1CCOCC1 | CCCCCC(C)=O,298.15,101.0,17
ClC(Cl)(Cl)Cl | CCCCC,298.15,101.0,11
ClC(Cl)(Cl)Cl,298.15,101.0,4
ClC(Cl)(Cl)Cl | CCCCCC,298.15,101.0,11
ClC(Cl)(Cl)Cl | CCCCCCC,298.15,101.0,10
ClC(Cl)(Cl)Cl | CCCCCCCC,298.15,101.0,8
CCO,298.15,98.0,3
CCO,298.15,100.0,3
CCO,298.15,101.325,3
Cn1ccnc1 | CCO,298.15,98.0,11
Cn1ccnc1,298.15,98.0,3
Cn1ccnc1 | CCCO,298.15,98.0,11
CC(C)O,298.15,98.0,1
Cn1ccnc1 | CC(C)O,298.15,98.0,12
COc1ccccc1O | CCO,298.15,101.0,5
Cc1ccccc1O | CCO,298.15,101.0,4
Cc1cccc(O)c1 | CCO,298.15,101.0,4
CCN(CC)CCCN | CCCCCCC,303.15,101.0,11
CCN(CC)CCCN | CCCCCC,303.15,101.0,16
CCN(CC)CCCN | CCCCCCCCCCCC,303.15,101.0,12
C1COCCO1 | CCCCCCCC,303.15,101.0,19
CCCCCCCC | C1CCCCC1,303.15,101.0,16
C1COCCO1 | C1CCCCC1,303.15,101.0,10
C1COCCO1 | CCCCCCCC | C1CCCCC1,303.15,101.0,97
CCCCCCC | CCCOC(C)=O,298.15,101.0,15
CCCOC(C)=O | C1CCCCC1,298.15,101.0,12
CCCOC(C)=O | C=CCCCC,298.15,101.0,13
COCOC | CCCCCC,298.15,95.96,13
COCOC | C1CCCCC1,298.15,95.96,16
COCOC | c1ccccc1,298.15,95.96,13
C1CCOCC1 | Nc1ccccc1,308.15,101.0,14
C1CCOCC1 | CNc1ccccc1,308.15,101.0,14
C1CCOCC1 | Cc1ccccc1N,308.15,101.0,14
C1CCCCC1 | C1COCCO1,308.15,101.0,9
C1CCCCC1 | C1CCOCC1,308.15,101.0,18
C1CCOCC1 | C1COCCO1,308.15,101.0,9
C1CCCCC1 | C1CCOCC1 | C1COCCO1,308.15,101.0,27
CCCCn1cc[n+](C)c1C.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[B-](F)(F)F,298.15,100.0,18
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,298.15,100.0,18
CCCCn1cc[n+](C)c1C.F[B-](F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,298.15,100.0,18
CCCCCO | CC(C)CC(C)(C)C,313.15,101.0,51
CCCCCO | CC(C)CC(C)(C)C,298.15,101.0,51
CCCOC(=O)CC | CCCCCCO,308.0,101.0,18
CCCCCCO | c1ccccc1,308.0,101.0,38
CCCCCCO | c1ccccc1,298.0,101.0,38
CCCOC(=O)CC | CCCCCCO | c1ccccc1,308.0,101.0,198
